ProductId;LocalOrderCode;HasGraphicalItem;Description;Price;weight;UnitOfMeasure;Quantity;Accessory;;;;;;;;;;;;;;;;;
1SDA051409R1;1SDA051409R1;0;RC221/3 FOR T3 4p F;597;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA051410R1;1SDA051410R1;0;RC222/3 FOR T3 4p F;1055;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA051411R1;1SDA051411R1;0;KIT MP T2 P 3p KIT CONVERSION;65;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA051412R1;1SDA051412R1;0;KIT MP T2 P 4p KIT CONVERSION;81.5;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA051413R1;1SDA051413R1;0;KIT MP T3 P 3p KIT CONVERSION;71;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA051414R1;1SDA051414R1;0;KIT MP T3 P 4p KIT CONVERSION;89.5;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA051415R1;1SDA051415R1;0;HTC T1 3p TERMINAL COVERS HIGH 2pcs;24.9;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA051416R1;1SDA051416R1;0;HTC T1 4p TERMINAL COVERS HIGH 2pcs;32.4;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA051417R1;1SDA051417R1;0;HTC T2 3p TERMINAL COVERS HIGH 2pcs;28.4;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA051418R1;1SDA051418R1;0;HTC T2 4p TERMINAL COVERS HIGH 2pcs;37;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA051419R1;1SDA051419R1;0;HTC T3 3p TERMINAL COVERS HIGH 2pcs;35.6;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA051420R1;1SDA051420R1;0;HTC T3 4p TERMINAL COVERS HIGH 2pcs;46.3;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA051421R1;1SDA051421R1;0;LTC T1 3p TERMINAL COVERS LOW 2pcs;23.1;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA051422R1;1SDA051422R1;0;LTC T1 4p TERMINAL COVERS LOW 2pcs;30.3;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA051423R1;1SDA051423R1;0;LTC T2 3p TERMINAL COVERS LOW 2pcs;26.5;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA051424R1;1SDA051424R1;0;LTC T2 4p TERMINAL COVERS LOW 2pcs;34.5;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA051425R1;1SDA051425R1;0;LTC T3 3p TERMINAL COVERS LOW 2pcs;33;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA051426R1;1SDA051426R1;0;LTC T3 4p TERMINAL COVERS LOW 2pcs;43;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA051427R1;1SDA051427R1;0;PB100 T1-2-3 3p KIT PARTDIV.PHASE LOW;14;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA051428R1;1SDA051428R1;0;PB100 T1-2-3 4p KIT PARTDIV.PHASE LOW;20.8;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA051429R1;1SDA051429R1;0;PB200 T1-2-3 3p KIT PARTDIV.PHASE HIGH;20.8;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA051430R1;1SDA051430R1;0;PB200 T1-2-3 4p KIT PARTDIV.PHASE HIGH;31.3;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA051431R1;1SDA051431R1;0;STC T1 3p PROTECTION IP40 TERM+TAMP.SEA;14.5;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA051432R1;1SDA051432R1;0;STC T1 4p PROTECTION IP40 TERM+TAMP.SEA;18.9;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA051433R1;1SDA051433R1;0;STC T2 3p PROTECTION IP40 TERM+TAMP.SEA;16.8;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA051434R1;1SDA051434R1;0;STC T2 4p PROTECTION IP40 TERM+TAMP.SEA;21.8;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA051435R1;1SDA051435R1;0;STC T3 3p PROTECTION IP40 TERM+TAMP.SEA;20.8;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA051436R1;1SDA051436R1;0;STC T3 4p PROTECTION IP40 TERM+TAMP.SEA;27;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA051437R1;1SDA051437R1;0;KIT DIN50022 T1-2 PLATE DIN;13.8;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA051439R1;1SDA051439R1;0;KIT DIN50022 T3 PLATE DIN;17.3;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA051440R1;1SDA051440R1;0;KIT EF T1 6pcs;43.9;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA051441R1;1SDA051441R1;0;KIT EF T1 8pcs;59;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA051442R1;1SDA051442R1;0;KIT EF T1 3pcs;22.1;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA051443R1;1SDA051443R1;0;KIT EF T1 4pcs;29.3;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA051444R1;1SDA051444R1;0;KIT FC CuAl 35...95mm2 T1 6pcs;86;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA051445R1;1SDA051445R1;0;KIT FC CuAl 35...95mm2 T1 8pcs;113;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA051446R1;1SDA051446R1;0;KIT FC CuAl 35...95mm2 T1 3pcs;42.8;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA051447R1;1SDA051447R1;0;KIT FC CuAl 35...95mm2 T1 4pcs;57.5;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA051448R1;1SDA051448R1;0;KIT F T2 6pcs;30.2;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA051449R1;1SDA051449R1;0;KIT F T2 8pcs;40;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA051450R1;1SDA051450R1;0;KIT F T2 3pcs;14.8;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA051451R1;1SDA051451R1;0;KIT F T2 4pcs;20.2;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA051452R1;1SDA051452R1;0;KIT FC Cu T2 6pcs;20.8;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA051453R1;1SDA051453R1;0;KIT FC Cu T2 8pcs;27.6;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA051454R1;1SDA051454R1;0;KIT FC Cu T2 3pcs;10.4;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA051455R1;1SDA051455R1;0;KIT FC Cu T2 4pcs;14;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA051456R1;1SDA051456R1;0;KIT FC CuAl 1...95mm2 T2 6pcs;41.7;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA051457R1;1SDA051457R1;0;KIT FC CuAl 1...95mm2 T2 8pcs;55;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA051458R1;1SDA051458R1;0;KIT FC CuAl 1...95mm2 T2 3pcs;20.8;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA051459R1;1SDA051459R1;0;KIT FC CuAl 1...95mm2 T2 4pcs;27.9;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA051460R1;1SDA051460R1;0;KIT FC CuAl 70...185mm2 T2 6pcs;134;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA051461R1;1SDA051461R1;0;KIT FC CuAl 70...185mm2 T2 8pcs;177;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA051462R1;1SDA051462R1;0;KIT FC CuAl 70...185mm2 T2 3pcs;67;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA051463R1;1SDA051463R1;0;KIT FC CuAl 70...185mm2 T2 4pcs;89;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA051464R1;1SDA051464R1;0;KIT EF T2 6pcs;50;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA051465R1;1SDA051465R1;0;KIT EF T2 8pcs;67;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA051466R1;1SDA051466R1;0;KIT EF T2 3pcs;25;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA051467R1;1SDA051467R1;0;KIT EF T2 4pcs;33.6;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA051468R1;1SDA051468R1;0;KIT ES T2 6pcs;84;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA051469R1;1SDA051469R1;0;KIT ES T2 8pcs;110;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA051470R1;1SDA051470R1;0;KIT ES T2 3pcs;41.8;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA051471R1;1SDA051471R1;0;KIT ES T2 4pcs;55.5;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA051472R1;1SDA051472R1;0;KIT R T2 6pcs;74;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA051473R1;1SDA051473R1;0;KIT R T2 8pcs;99.5;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA051474R1;1SDA051474R1;0;KIT R T2 3pcs;37.6;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA051475R1;1SDA051475R1;0;KIT R T2 4pcs;50.5;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA051476R1;1SDA051476R1;0;KIT F T3 6pcs;37.5;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA051477R1;1SDA051477R1;0;KIT F T3 8pcs;50;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA051478R1;1SDA051478R1;0;KIT F T3 3pcs;18.9;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA051479R1;1SDA051479R1;0;KIT F T3 4pcs;25.2;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA051480R1;1SDA051480R1;0;KIT FC Cu T3 6pcs;41.7;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA051481R1;1SDA051481R1;0;KIT FC Cu T3 8pcs;55;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA051482R1;1SDA051482R1;0;KIT FC Cu T3 3pcs;20.8;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA051483R1;1SDA051483R1;0;KIT FC Cu T3 4pcs;27.9;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA051484R1;1SDA051484R1;0;KIT FC CuAl 70...185mm2 T3 6pcs;84;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA051485R1;1SDA051485R1;0;KIT FC CuAl 70...185mm2 T3 8pcs;110;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA051486R1;1SDA051486R1;0;KIT FC CuAl 70...185mm2 T3 3pcs;41.7;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA051487R1;1SDA051487R1;0;KIT FC CuAl 70...185mm2 T3 4pcs;55.5;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA051488R1;1SDA051488R1;0;KIT EF T3 6pcs;63;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA051489R1;1SDA051489R1;0;KIT EF T3 8pcs;84;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA051490R1;1SDA051490R1;0;KIT EF T3 3pcs;31.3;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA051491R1;1SDA051491R1;0;KIT EF T3 4pcs;42;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA051492R1;1SDA051492R1;0;KIT ES T3 6pcs;104;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA051493R1;1SDA051493R1;0;KIT ES T3 8pcs;138;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA051494R1;1SDA051494R1;0;KIT ES T3 3pcs;52;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA051495R1;1SDA051495R1;0;KIT ES T3 4pcs;69.5;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA051496R1;1SDA051496R1;0;KIT R T3 6pcs;94;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA051497R1;1SDA051497R1;0;KIT R T3 8pcs;126;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA051498R1;1SDA051498R1;0;KIT R T3 3pcs;47;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA051499R1;1SDA051499R1;0;KIT R T3 4pcs;63.5;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA051500R1;1SDA051500R1;0;KIT AuxV T2 3pcs x KIT FC Cu;17.3;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA051501R1;1SDA051501R1;0;KIT AuxV T2 4pcs x KIT FC Cu;22.9;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA051502R1;1SDA051502R1;0;KIT AuxV T3 3pcs x KIT FC Cu;17.3;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA051503R1;1SDA051503R1;0;KIT AuxV T3 4pcs x KIT FC Cu;22.9;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA051504R1;1SDA051504R1;0;SCREWS SEAL T1-T2-T3;14.5;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA051505R1;1SDA051505R1;0;OPENING SOLENOID FOR PR221 T2;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA051506R1;1SDA051506R1;0;OPENING SOLENOID for RC221-222/1+Aux K87;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA051507R1;1SDA051507R1;0;OPENING SOLENOID for RC221-222/2+Aux K87;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA051508R1;1SDA051508R1;0;OPENING SOLENOID for RC221-222/3+Aux K87;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA051509R1;1SDA051509R1;0;FLANGE FOR THE COMPARTMENT DOOR T1-T2-T3;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA051510R1;1SDA051510R1;0;FLANGE FOR THE COMPARTMENT DOOR FOR;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA051511R1;1SDA051511R1;0;FLANGE FOR THE COMPARTMENT DOOR FOR;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA051512R1;1SDA051512R1;0;FLANGE FOR THE COMPARTMENT DOOR FOR;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA051513R1;1SDA051513R1;0;FLANGE FOR THE COMPARTMENT DOOR FOR;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA051514R1;1SDA051514R1;0;FLANGE FOR THE COMPARTMENT DOOR FOR;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA051937R1;1SDA051937R1;0;KIT DIN50022 PLATE DIN RC.T1-T2 III-IV;17.3;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA051938R1;1SDA051938R1;0;KIT DIN50022 PLATE DIN RC.T3 III-IV;21.6;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA051939R1;1SDA051939R1;0;KIT DIN50022 PLATE FOR MOS AMOUT. T1-2;13.8;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA051940R1;1SDA051940R1;0;KIT FC CuAl 150...240mm2 T3 3pcs;126;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA051941R1;1SDA051941R1;0;KIT FC CuAl 150...240mm2 T3 4pcs;169;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA051942R1;1SDA051942R1;0;KIT FC CuAl 150...240mm2 T3 6pcs;249;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA051943R1;1SDA051943R1;0;KIT FC CuAl 150...240mm2 T3 8pcs;332;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA052015R1;1SDA052015R1;0;KLC T2 KEY LOCK RONIS WITOP/CL X C.BREA;103;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA052016R1;1SDA052016R1;0;KLC T3 KEY LOCK RONIS WITOP/CL X C.BREA;103;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA052021R1;1SDA052021R1;0;RHL T1-2-3 KEY LOCK SEV. ROT.HANDLE1;42.3;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA052042R1;1SDA052042R1;0;KIT FC CuAl 2x240mm2 T6 600-S6 600UL3pcs;167;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA052043R1;1SDA052043R1;0;KIT FC CuAl 2x240mm2 T6 600-S6 600UL4pcs;219;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA052044R1;1SDA052044R1;0;KIT FC CuAl 3x185mm2 T6 800-S6 800UL3pcs;219;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA052045R1;1SDA052045R1;0;KIT FC CuAl 3x185mm2 T6 800-S6 800UL4pcs;291;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA052046R1;1SDA052046R1;0;KIT FC CuAl 2x240mm2 T6 600-S6 600UL6pcs;327;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA052047R1;1SDA052047R1;0;KIT FC CuAl 2x240mm2 T6 600-S6 600UL8pcs;439;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA052048R1;1SDA052048R1;0;KIT FC CuAl 3x185mm2 T6 800-S6 800UL6pcs;439;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA052049R1;1SDA052049R1;0;KIT FC CuAl 3X185mm2 T6 800-S6 800UL8pcs;584;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA052165R1;1SDA052165R1;0;MIF T1-T2-T3 MECH LOCK 3 C.BREAKER;241;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA052333R1;1SDA052333R1;0;UVR T1-T2-T3 60Va.c./d.c.;105;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA052335R1;1SDA052335R1;0;UVR-C T1-T2-T3 60Va.c./d.c.;134;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA053000R1;1SDA053000R1;0;SOR T1-T2-T3 12Vd.c.;77.5;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA053001R1;1SDA053001R1;0;SOR-C T1-T2-T3 12Vd.c.;103;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA053528R1;1SDA053528R1;0;KLC T1 KEY LOCK RONIS OP X C.BREAK.;103;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA053529R1;1SDA053529R1;0;KLC T2 KEY LOCK RONIS OP X C.BREAK.;103;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA053530R1;1SDA053530R1;0;KLC T3 KEY LOCK RONIS OP X C.BREAK.;103;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA053679R1;1SDA053679R1;0;SOR-C T1...T3 UL/CSA 24...30Va.c./d.c.;113;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA053680R1;1SDA053680R1;0;SOR-C T1...T3 UL/CSA 48...60Va.c./d.c.;113;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA053681R1;1SDA053681R1;0;SOR-C T1..3UL/CSA110..127Vac-110..125Vdc;113;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA053682R1;1SDA053682R1;0;SOR-C T1..3UL/CSA220..240Vac-220..250Vdc;113;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA053683R1;1SDA053683R1;0;SOR-C T1...T3 UL/CSA 380...440Va.c.;113;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA053684R1;1SDA053684R1;0;SOR-C T1...T3 UL/CSA 480...500Va.c.;113;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA053685R1;1SDA053685R1;0;UVR-C T1...T3 UL/CSA 24...30Va.c./d.c.;145;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA053686R1;1SDA053686R1;0;UVR-C T1...T3 UL/CSA 48Va.c./d.c.;145;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA053687R1;1SDA053687R1;0;UVR-C T1...T3 UL/CSA 60Va.c./d.c.;145;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA053688R1;1SDA053688R1;0;UVR-C T1..3UL/CSA110..127Vac-110..125Vdc;145;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA053689R1;1SDA053689R1;0;UVR-C T1..3UL/CSA220..240Vac-220..250Vdc;145;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA053690R1;1SDA053690R1;0;UVR-C T1...T3 UL/CSA 380...440Va.c.;145;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA053691R1;1SDA053691R1;0;UVR-C T1...T3 UL/CSA 480...500Va.c.;145;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA053692R1;1SDA053692R1;0;KIT FC CuAl 2AWG 100A T3 UL/CSA 3pcs;23.5;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA053693R1;1SDA053693R1;0;KIT FC CuAl 2AWG 100A T3 UL/CSA 4pcs;31.7;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA053694R1;1SDA053694R1;0;KIT FC CuAl 2AWG 100A T3 UL/CSA 6pcs;46.9;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA053695R1;1SDA053695R1;0;KIT FC CuAl 2AWG 100A T3 UL/CSA 8pcs;63;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA053696R1;1SDA053696R1;0;KIT FC CuAl 300Kcmil 225A T3 UL/CSA 3pcs;47;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA053697R1;1SDA053697R1;0;KIT FC CuAl 300Kcmil 225A T3 UL/CSA 4pcs;62;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA053698R1;1SDA053698R1;0;KIT FC CuAl 300Kcmil 225A T3 UL/CSA 6pcs;93.5;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA053699R1;1SDA053699R1;0;KIT FC CuAl 300Kcmil 225A T3 UL/CSA 8pcs;123;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA053704R1;1SDA053704R1;0;AUX-C T2 1Q 1SY 1S51 - PR221;58;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA053865R1;1SDA053865R1;0;KIT HR T1 3pcs;31.5;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA053866R1;1SDA053866R1;0;KIT HR T1 4pcs;42;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA053867R1;1SDA053867R1;0;KIT HR T1 6pcs;63.5;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA053868R1;1SDA053868R1;0;KIT HR T1 8pcs;84.5;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA053869R1;1SDA053869R1;0;RC222/1 REDUCED FOR T1 4p F;948;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA053940R1;1SDA053940R1;0;KIT DIN50022 PLATE DIN RC REDU T1 4p;17.3;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA053952R1;1SDA053952R1;0;KIT FCCuAl 14-1/0AWG 100A T2 UL/CSA 3pcs;22.9;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA053953R1;1SDA053953R1;0;KIT FCCuAl 14-1/0AWG 100A T2 UL/CSA 4pcs;30.9;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA053954R1;1SDA053954R1;0;KIT FCCuAl 14-1/0AWG 100A T2 UL/CSA 6pcs;45.8;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA053955R1;1SDA053955R1;0;KIT FCCuAl 14-1/0AWG 100A T2 UL/CSA 8pcs;61.5;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA053986R1;1SDA053986R1;0;KIT TULIP-TYPE CONTACT T3 6pcs(KABELDON);0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA053987R1;1SDA053987R1;0;KIT HR RC221/222 T1 4pcs;42;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA054157R1;1SDA054157R1;0;SOR-C T1...T3 UL/CSA 12Vd.c.;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA054603R1;1SDA054603R1;0;PR221DS-LS/I In=100 T4 3p;306;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA054604R1;1SDA054604R1;0;PR221DS-LS/I In=160 T4 3p;621;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA054605R1;1SDA054605R1;0;PR221DS-LS/I In=250 T4 3p;741;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA054606R1;1SDA054606R1;0;PR221DS-I In=100 T4 3p;306;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA054607R1;1SDA054607R1;0;PR221DS-I In=160 T4 3p;621;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA054608R1;1SDA054608R1;0;PR221DS-I In=250 T4 3p;741;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA054609R1;1SDA054609R1;0;PR222DS/P-LSI In=100 T4 3p;460;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA054610R1;1SDA054610R1;0;PR222DS/P-LSI In=160 T4 3p;776;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA054611R1;1SDA054611R1;0;PR222DS/P-LSI In=250 T4 3p;896;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA054612R1;1SDA054612R1;0;PR222DS/P-LSIG In=100 T4 3p;613;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA054613R1;1SDA054613R1;0;PR222DS/P-LSIG In=160 T4 3p;930;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA054614R1;1SDA054614R1;0;PR222DS/P-LSIG In=250 T4 3p;1049;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA054615R1;1SDA054615R1;0;PR221DS-LS/I In=100 T4 4p;396;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA054616R1;1SDA054616R1;0;PR221DS-LS/I In=160 T4 4p;808;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA054617R1;1SDA054617R1;0;PR221DS-LS/I In=250 T4 4p;965;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA054618R1;1SDA054618R1;0;PR221DS-I In=100 T4 4p;396;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA054619R1;1SDA054619R1;0;PR221DS-I In=160 T4 4p;808;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA054620R1;1SDA054620R1;0;PR221DS-I In=250 T4 4p;965;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA054621R1;1SDA054621R1;0;PR222DS/P-LSI In=100 T4 4p;551;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA054622R1;1SDA054622R1;0;PR222DS/P-LSI In=160 T4 4p;964;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA054623R1;1SDA054623R1;0;PR222DS/P-LSI In=250 T4 4p;1118;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA054624R1;1SDA054624R1;0;PR222DS/P-LSIG In=100 T4 4p;703;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA054625R1;1SDA054625R1;0;PR222DS/P-LSIG In=160 T4 4p;1116;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA054626R1;1SDA054626R1;0;PR222DS/P-LSIG In=250 T4 4p;1272;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA054627R1;1SDA054627R1;0;PR221DS-LS/I In=320 T4 320 3p;860;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA054628R1;1SDA054628R1;0;PR221DS-I In=320 T4 320 3p;860;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA054629R1;1SDA054629R1;0;PR222DS/P-LSI In=320 T4 320 3p;1015;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA054630R1;1SDA054630R1;0;PR222DS/P-LSIG In=320 T4 320 3p;1170;0;pcs;1;;;;;;;;;;;;;;;;;;
